production_id	level	text_id_from	sentence_id_from	text_id_to	sentence_id_to
92	NAT->STR	913	18209	914	18236
92	NAT->STR	913	18210	914	18237
92	NAT->STR	913	18210	914	18238
92	NAT->STR	913	18211	914	18239
92	NAT->STR	913	18211	914	18240
92	NAT->STR	913	18212	914	18241
92	NAT->STR	913	18213	914	18242
92	NAT->STR	913	18214	914	18243
92	NAT->STR	913	18215	914	18244
92	NAT->STR	913	18216	914	18245
92	NAT->STR	913	18216	914	18246
92	NAT->STR	913	18217	914	18247
92	NAT->STR	913	18218	914	18248
92	NAT->STR	913	18219	914	18249
92	NAT->STR	913	18220	914	18250
92	NAT->STR	913	18220	914	18251
93	ORI->NAT	915	18252	919	18284
93	ORI->NAT	915	18253	919	18285
93	ORI->NAT	915	18254	919	18286
93	ORI->NAT	915	18254	919	18287
93	ORI->NAT	915	18255	919	18288
93	ORI->NAT	915	18256	919	18289
93	ORI->NAT	915	18257	919	18290
93	ORI->NAT	915	18258	919	18291
93	ORI->NAT	915	18259	919	18292
93	ORI->NAT	915	18260	919	18293
93	ORI->NAT	915	18261	919	18294
93	ORI->NAT	915	18262	919	18295
93	ORI->NAT	915	18262	919	18296
93	ORI->NAT	915	18263	919	18297
93	ORI->NAT	915	18264	919	18298
93	ORI->NAT	915	18265	919	18299
93	ORI->NAT	915	18266	919	18300
93	ORI->NAT	915	18266	919	18301
93	NAT->STR	919	18284	921	18315
93	NAT->STR	919	18285	921	18316
93	NAT->STR	919	18286	921	18317
93	NAT->STR	919	18287	921	18318
93	NAT->STR	919	18288	921	18319
93	NAT->STR	919	18288	921	18320
93	NAT->STR	919	18288	921	18321
93	NAT->STR	919	18288	921	18322
93	NAT->STR	919	18288	921	18323
93	NAT->STR	919	18289	921	18324
93	NAT->STR	919	18289	921	18325
93	NAT->STR	919	18290	921	18326
93	NAT->STR	919	18291	921	18327
93	NAT->STR	919	18292	921	18328
93	NAT->STR	919	18293	921	18329
93	NAT->STR	919	18293	921	18330
93	NAT->STR	919	18294	921	18331
93	NAT->STR	919	18295	921	18332
93	NAT->STR	919	18296	921	18333
93	NAT->STR	919	18297	921	18334
93	NAT->STR	919	18298	921	18335
93	NAT->STR	919	18298	921	18336
93	NAT->STR	919	18299	921	18337
93	NAT->STR	919	18299	921	18338
93	NAT->STR	919	18300	921	18339
93	NAT->STR	919	18301	921	18340
93	NAT->STR	919	18301	921	18341
94	ORI->NAT	922	18342	925	18378
94	ORI->NAT	922	18343	925	18379
94	ORI->NAT	922	18344	925	18380
94	ORI->NAT	922	18345	925	18381
94	ORI->NAT	922	18346	925	18382
94	ORI->NAT	922	18347	925	18383
94	ORI->NAT	922	18348	925	18384
94	ORI->NAT	922	18349	925	18385
94	ORI->NAT	922	18350	925	18386
94	ORI->NAT	922	18351	925	18387
94	ORI->NAT	922	18352	925	18388
94	ORI->NAT	922	18353	925	18389
94	ORI->NAT	922	18354	925	18390
94	ORI->NAT	922	18355	925	18391
94	ORI->NAT	922	18356	925	18392
94	ORI->NAT	922	18357	925	18393
94	ORI->NAT	922	18358	925	18394
94	ORI->NAT	922	18359	925	18395
94	NAT->STR	925	18378	928	18421
94	NAT->STR	925	18379	928	18422
94	NAT->STR	925	18379	928	18423
94	NAT->STR	925	18380	928	18424
94	NAT->STR	925	18381	928	18425
94	NAT->STR	925	18381	928	18426
94	NAT->STR	925	18382	928	18427
94	NAT->STR	925	18383	928	18428
94	NAT->STR	925	18384	928	18429
94	NAT->STR	925	18384	928	18430
94	NAT->STR	925	18385	928	18431
94	NAT->STR	925	18385	928	18432
94	NAT->STR	925	18385	928	18433
94	NAT->STR	925	18385	928	18434
94	NAT->STR	925	18386	928	18435
94	NAT->STR	925	18386	928	18436
94	NAT->STR	925	18386	928	18437
94	NAT->STR	925	18387	928	18438
94	NAT->STR	925	18387	928	18439
94	NAT->STR	925	18387	928	18440
94	NAT->STR	925	18387	928	18441
94	NAT->STR	925	18388	928	18442
94	NAT->STR	925	18388	928	18443
94	NAT->STR	925	18388	928	18444
94	NAT->STR	925	18389	928	18445
94	NAT->STR	925	18390	928	18446
94	NAT->STR	925	18391	928	18447
94	NAT->STR	925	18391	928	18448
94	NAT->STR	925	18392	928	18449
94	NAT->STR	925	18392	928	18450
94	NAT->STR	925	18393	928	18451
94	NAT->STR	925	18393	928	18452
94	NAT->STR	925	18393	928	18453
94	NAT->STR	925	18394	928	18454
94	NAT->STR	925	18395	928	18455
94	NAT->STR	925	18395	928	18456
95	ORI->NAT	929	18457	934	18551
95	ORI->NAT	929	18458	934	18552
95	ORI->NAT	929	18459	934	18553
95	ORI->NAT	929	18460	934	18554
95	ORI->NAT	929	18461	934	18555
95	ORI->NAT	929	18462	934	18556
95	ORI->NAT	929	18463	934	18557
95	ORI->NAT	929	18464	934	18558
95	ORI->NAT	929	18465	934	18559
95	ORI->NAT	929	18466	934	18560
95	ORI->NAT	929	18467	934	18561
95	ORI->NAT	929	18468	934	18562
95	ORI->NAT	929	18469	934	18563
95	ORI->NAT	929	18470	934	18564
95	ORI->NAT	929	18471	934	18565
95	ORI->NAT	929	18472	934	18566
95	ORI->NAT	929	18473	934	18567
95	ORI->NAT	929	18474	934	18568
95	ORI->NAT	929	18475	934	18569
95	ORI->NAT	929	18476	934	18570
95	ORI->NAT	929	18477	934	18571
95	ORI->NAT	929	18478	934	18572
95	NAT->STR	934	18551	936	18576
95	NAT->STR	934	18551	936	18577
95	NAT->STR	934	18551	936	18578
95	NAT->STR	934	18552	936	18579
95	NAT->STR	934	18552	936	18580
95	NAT->STR	934	18552	936	18581
95	NAT->STR	934	18552	936	18582
95	NAT->STR	934	18553	936	18583
95	NAT->STR	934	18554	936	18584
95	NAT->STR	934	18554	936	18585
95	NAT->STR	934	18554	936	18586
95	NAT->STR	934	18555	936	18587
95	NAT->STR	934	18555	936	18588
95	NAT->STR	934	18556	936	18589
95	NAT->STR	934	18557	936	18590
95	NAT->STR	934	18557	936	18591
95	NAT->STR	934	18558	936	18592
95	NAT->STR	934	18558	936	18593
95	NAT->STR	934	18559	936	18594
95	NAT->STR	934	18560	936	18595
95	NAT->STR	934	18561	936	18596
95	NAT->STR	934	18562	936	18597
95	NAT->STR	934	18562	936	18598
95	NAT->STR	934	18563	936	18599
95	NAT->STR	934	18563	936	18600
95	NAT->STR	934	18564	936	18601
95	NAT->STR	934	18564	936	18602
95	NAT->STR	934	18565	936	18603
95	NAT->STR	934	18566	936	18604
95	NAT->STR	934	18567	936	18605
95	NAT->STR	934	18567	936	18606
95	NAT->STR	934	18568	936	18607
95	NAT->STR	934	18569	936	18608
95	NAT->STR	934	18569	936	18609
95	NAT->STR	934	18570	936	18610
95	NAT->STR	934	18571	936	18611
95	NAT->STR	934	18571	936	18612
95	NAT->STR	934	18572	936	18613
95	NAT->STR	934	18572	936	18614
96	ORI->NAT	937	18615	942	18716
96	ORI->NAT	937	18616	942	18717
96	ORI->NAT	937	18617	942	18718
96	ORI->NAT	937	18618	942	18719
96	ORI->NAT	937	18619	942	18720
96	ORI->NAT	937	18620	942	18721
96	ORI->NAT	937	18621	942	18722
96	ORI->NAT	937	18622	942	18723
96	ORI->NAT	937	18623	942	18724
96	ORI->NAT	937	18624	942	18725
96	ORI->NAT	937	18625	942	18726
96	ORI->NAT	937	18626	942	18727
96	ORI->NAT	937	18627	942	18728
96	ORI->NAT	937	18628	942	18729
96	ORI->NAT	937	18629	942	18730
96	ORI->NAT	937	18630	942	18731
96	ORI->NAT	937	18631	942	18732
96	ORI->NAT	937	18632	942	18733
96	ORI->NAT	937	18633	942	18734
96	ORI->NAT	937	18634	942	18735
96	ORI->NAT	937	18635	942	18736
96	ORI->NAT	937	18636	942	18737
96	ORI->NAT	937	18637	942	18738
96	ORI->NAT	937	18638	942	18739
96	ORI->NAT	937	18639	942	18740
96	ORI->NAT	937	18640	942	18741
96	ORI->NAT	937	18641	942	18742
96	ORI->NAT	937	18642	942	18743
96	NAT->STR	942	18716	945	18752
96	NAT->STR	942	18717	945	18753
96	NAT->STR	942	18718	945	18754
96	NAT->STR	942	18718	945	18755
96	NAT->STR	942	18719	945	18756
96	NAT->STR	942	18720	945	18757
96	NAT->STR	942	18721	945	18758
96	NAT->STR	942	18722	945	18759
96	NAT->STR	942	18722	945	18760
96	NAT->STR	942	18723	945	18761
96	NAT->STR	942	18723	945	18762
96	NAT->STR	942	18724	945	18763
96	NAT->STR	942	18724	945	18764
96	NAT->STR	942	18725	945	18765
96	NAT->STR	942	18726	945	18766
96	NAT->STR	942	18726	945	18767
96	NAT->STR	942	18727	945	18768
96	NAT->STR	942	18728	945	18769
96	NAT->STR	942	18729	945	18770
96	NAT->STR	942	18730	945	18771
96	NAT->STR	942	18731	945	18772
96	NAT->STR	942	18731	945	18773
96	NAT->STR	942	18732	945	18774
96	NAT->STR	942	18733	945	18775
96	NAT->STR	942	18734	945	18776
96	NAT->STR	942	18735	945	18777
96	NAT->STR	942	18735	945	18778
96	NAT->STR	942	18736	945	18779
96	NAT->STR	942	18736	945	18780
96	NAT->STR	942	18737	945	18781
96	NAT->STR	942	18738	945	18782
96	NAT->STR	942	18739	945	18783
96	NAT->STR	942	18740	945	18784
96	NAT->STR	942	18741	945	18785
96	NAT->STR	942	18742	945	18786
96	NAT->STR	942	18743	945	18787
97	ORI->NAT	938	18643	955	18829
97	ORI->NAT	938	18643	955	18830
97	ORI->NAT	938	18644	955	18831
97	ORI->NAT	938	18645	955	18832
97	ORI->NAT	938	18645	955	18833
97	ORI->NAT	938	18646	955	18834
97	ORI->NAT	938	18647	955	18835
97	ORI->NAT	938	18648	955	18836
97	ORI->NAT	938	18649	955	18837
97	ORI->NAT	938	18650	955	18838
97	ORI->NAT	938	18651	955	18839
97	ORI->NAT	938	18652	955	18840
97	ORI->NAT	938	18653	955	18841
97	ORI->NAT	938	18654	955	18842
97	ORI->NAT	938	18655	955	18843
97	ORI->NAT	938	18655	955	18844
97	ORI->NAT	938	18656	955	18845
97	ORI->NAT	938	18657	955	18846
97	ORI->NAT	938	18658	955	18847
97	ORI->NAT	938	18659	955	18848
97	ORI->NAT	938	18660	955	18849
97	ORI->NAT	938	18661	955	18850
97	ORI->NAT	938	18662	955	18851
97	ORI->NAT	938	18663	955	18852
97	ORI->NAT	938	18664	955	18853
97	NAT->STR	955	18829	1133	23670
97	NAT->STR	955	18829	1133	23671
97	NAT->STR	955	18830	1133	23672
97	NAT->STR	955	18831	1133	23673
97	NAT->STR	955	18831	1133	23674
97	NAT->STR	955	18832	1133	23675
97	NAT->STR	955	18833	1133	23676
97	NAT->STR	955	18833	1133	23677
97	NAT->STR	955	18834	1133	23678
97	NAT->STR	955	18834	1133	23679
97	NAT->STR	955	18835	1133	23680
97	NAT->STR	955	18836	1133	23681
97	NAT->STR	955	18837	1133	23682
97	NAT->STR	955	18838	1133	23683
97	NAT->STR	955	18838	1133	23684
97	NAT->STR	955	18839	1133	23685
97	NAT->STR	955	18840	1133	23686
97	NAT->STR	955	18841	1133	23687
97	NAT->STR	955	18842	1133	23688
97	NAT->STR	955	18842	1133	23689
97	NAT->STR	955	18842	1133	23690
97	NAT->STR	955	18843	1133	23691
97	NAT->STR	955	18844	1133	23692
97	NAT->STR	955	18845	1133	23693
97	NAT->STR	955	18846	1133	23694
97	NAT->STR	955	18847	1133	23695
97	NAT->STR	955	18848	1133	23696
97	NAT->STR	955	18849	1133	23697
97	NAT->STR	955	18850	1133	23698
97	NAT->STR	955	18851	1133	23699
97	NAT->STR	955	18852	1133	23700
97	NAT->STR	955	18853	1133	23701
98	ORI->NAT	939	18665	959	18916
98	ORI->NAT	939	18666	959	18917
98	ORI->NAT	939	18666	959	18918
98	ORI->NAT	939	18667	959	18919
98	ORI->NAT	939	18667	959	18920
98	ORI->NAT	939	18668	959	18921
98	ORI->NAT	939	18669	959	18922
98	ORI->NAT	939	18670	959	18923
98	ORI->NAT	939	18671	959	18924
98	ORI->NAT	939	18672	959	18925
98	ORI->NAT	939	18673	959	18926
98	ORI->NAT	939	18674	959	18927
98	ORI->NAT	939	18675	959	18928
98	ORI->NAT	939	18675	959	18929
98	ORI->NAT	939	18676	959	18930
98	ORI->NAT	939	18677	959	18931
98	NAT->STR	959	18915	962	18950
98	NAT->STR	959	18916	962	18951
98	NAT->STR	959	18916	962	18952
98	NAT->STR	959	18917	962	18953
98	NAT->STR	959	18918	962	18954
98	NAT->STR	959	18919	962	18955
98	NAT->STR	959	18920	962	18956
98	NAT->STR	959	18921	962	18957
98	NAT->STR	959	18921	962	18958
98	NAT->STR	959	18922	962	18959
98	NAT->STR	959	18922	962	18960
98	NAT->STR	959	18923	962	18961
98	NAT->STR	959	18924	962	18962
98	NAT->STR	959	18925	962	18963
98	NAT->STR	959	18926	962	18964
98	NAT->STR	959	18927	962	18965
98	NAT->STR	959	18927	962	18966
98	NAT->STR	959	18928	962	18967
98	NAT->STR	959	18929	962	18968
98	NAT->STR	959	18930	962	18969
98	NAT->STR	959	18931	962	18970
99	ORI->NAT	963	18971	971	19092
99	ORI->NAT	963	18972	971	19093
99	ORI->NAT	963	18973	971	19094
99	ORI->NAT	963	18974	971	19095
99	ORI->NAT	963	18975	971	19096
99	ORI->NAT	963	18976	971	19097
99	ORI->NAT	963	18977	971	19098
99	ORI->NAT	963	18977	971	19099
99	ORI->NAT	963	18978	971	19100
99	ORI->NAT	963	18979	971	19101
99	ORI->NAT	963	18980	971	19102
99	ORI->NAT	963	18980	971	19103
99	ORI->NAT	963	18981	971	19104
99	ORI->NAT	963	18982	971	19105
99	ORI->NAT	963	18983	971	19106
99	ORI->NAT	963	18984	971	19107
99	ORI->NAT	963	18985	971	19108
99	ORI->NAT	963	18986	971	19109
99	ORI->NAT	963	18987	971	19110
99	ORI->NAT	963	18988	971	19111
99	ORI->NAT	963	18988	971	19112
99	ORI->NAT	963	18989	971	19113
99	NAT->STR	971	19092	1134	23702
99	NAT->STR	971	19093	1134	23703
99	NAT->STR	971	19094	1134	23704
99	NAT->STR	971	19094	1134	23705
99	NAT->STR	971	19095	1134	23706
99	NAT->STR	971	19096	1134	23707
99	NAT->STR	971	19097	1134	23708
99	NAT->STR	971	19098	1134	23709
99	NAT->STR	971	19099	1134	23710
99	NAT->STR	971	19100	1134	23711
99	NAT->STR	971	19100	1134	23712
99	NAT->STR	971	19101	1134	23713
99	NAT->STR	971	19102	1134	23714
99	NAT->STR	971	19103	1134	23715
99	NAT->STR	971	19104	1134	23716
99	NAT->STR	971	19105	1134	23717
99	NAT->STR	971	19105	1134	23718
99	NAT->STR	971	19106	1134	23719
99	NAT->STR	971	19106	1134	23720
99	NAT->STR	971	19107	1134	23721
99	NAT->STR	971	19107	1134	23722
99	NAT->STR	971	19108	1134	23723
99	NAT->STR	971	19109	1134	23724
99	NAT->STR	971	19110	1134	23725
99	NAT->STR	971	19110	1134	23726
99	NAT->STR	971	19111	1134	23727
99	NAT->STR	971	19111	1134	23728
99	NAT->STR	971	19112	1134	23729
99	NAT->STR	971	19113	1134	23730
100	ORI->NAT	964	18990	976	19159
100	ORI->NAT	964	18991	976	19160
100	ORI->NAT	964	18992	976	19161
100	ORI->NAT	964	18993	976	19162
100	ORI->NAT	964	18994	976	19163
100	ORI->NAT	964	18995	976	19164
100	ORI->NAT	964	18996	976	19165
100	ORI->NAT	964	18997	976	19166
100	ORI->NAT	964	18998	976	19167
100	ORI->NAT	964	18999	976	19168
100	ORI->NAT	964	19000	976	19169
100	ORI->NAT	964	19001	976	19170
100	ORI->NAT	964	19002	976	19171
100	ORI->NAT	964	19003	976	19172
100	ORI->NAT	964	19004	976	19173
100	ORI->NAT	964	19005	976	19174
100	ORI->NAT	964	19006	976	19175
100	ORI->NAT	964	19007	976	19176
100	ORI->NAT	964	19008	976	19177
100	ORI->NAT	964	19009	976	19178
100	ORI->NAT	964	19009	976	19179
100	ORI->NAT	964	19010	976	19180
100	NAT->STR	976	19159	1135	23731
100	NAT->STR	976	19159	1135	23732
100	NAT->STR	976	19160	1135	23733
100	NAT->STR	976	19160	1135	23734
100	NAT->STR	976	19160	1135	23735
100	NAT->STR	976	19161	1135	23736
100	NAT->STR	976	19161	1135	23737
100	NAT->STR	976	19162	1135	23738
100	NAT->STR	976	19162	1135	23739
100	NAT->STR	976	19163	1135	23740
100	NAT->STR	976	19163	1135	23741
100	NAT->STR	976	19164	1135	23742
100	NAT->STR	976	19164	1135	23743
100	NAT->STR	976	19165	1135	23744
100	NAT->STR	976	19166	1135	23745
100	NAT->STR	976	19166	1135	23746
100	NAT->STR	976	19167	1135	23747
100	NAT->STR	976	19168	1135	23748
100	NAT->STR	976	19169	1135	23749
100	NAT->STR	976	19170	1135	23750
100	NAT->STR	976	19171	1135	23751
100	NAT->STR	976	19172	1135	23752
100	NAT->STR	976	19173	1135	23753
100	NAT->STR	976	19174	1135	23754
100	NAT->STR	976	19175	1135	23755
100	NAT->STR	976	19175	1135	23756
100	NAT->STR	976	19176	1135	23757
100	NAT->STR	976	19177	1135	23758
100	NAT->STR	976	19177	1135	23759
100	NAT->STR	976	19178	1135	23760
100	NAT->STR	976	19178	1135	23761
100	NAT->STR	976	19179	1135	23762
100	NAT->STR	976	19180	1135	23763
100	NAT->STR	976	19180	1135	23764
101	ORI->NAT	965	19011	979	19237
101	ORI->NAT	965	19012	979	19238
101	ORI->NAT	965	19013	979	19239
101	ORI->NAT	965	19014	979	19240
101	ORI->NAT	965	19014	979	19241
101	ORI->NAT	965	19014	979	19242
101	ORI->NAT	965	19014	979	19243
101	ORI->NAT	965	19015	979	19244
101	ORI->NAT	965	19015	979	19245
101	ORI->NAT	965	19016	979	19246
101	ORI->NAT	965	19016	979	19247
101	ORI->NAT	965	19016	979	19248
101	ORI->NAT	965	19016	979	19249
101	ORI->NAT	965	19017	979	19250
101	ORI->NAT	965	19018	979	19251
101	ORI->NAT	965	19019	979	19252
101	ORI->NAT	965	19020	979	19253
101	ORI->NAT	965	19021	979	19254
101	ORI->NAT	965	19021	979	19255
101	ORI->NAT	965	19022	979	19256
101	ORI->NAT	965	19022	979	19257
101	ORI->NAT	965	19023	979	19258
101	ORI->NAT	965	19024	979	19259
101	ORI->NAT	965	19025	979	19260
101	NAT->STR	979	19237	980	19261
101	NAT->STR	979	19238	980	19262
101	NAT->STR	979	19239	980	19263
101	NAT->STR	979	19240	980	19264
101	NAT->STR	979	19241	980	19265
101	NAT->STR	979	19242	980	19266
101	NAT->STR	979	19243	980	19267
101	NAT->STR	979	19244	980	19268
101	NAT->STR	979	19244	980	19269
101	NAT->STR	979	19245	980	19270
101	NAT->STR	979	19246	980	19271
101	NAT->STR	979	19246	980	19272
101	NAT->STR	979	19247	980	19273
101	NAT->STR	979	19248	980	19274
101	NAT->STR	979	19249	980	19275
101	NAT->STR	979	19250	980	19276
101	NAT->STR	979	19251	980	19277
101	NAT->STR	979	19252	980	19278
101	NAT->STR	979	19252	980	19279
101	NAT->STR	979	19253	980	19280
101	NAT->STR	979	19254	980	19281
101	NAT->STR	979	19255	980	19282
101	NAT->STR	979	19255	980	19283
101	NAT->STR	979	19256	980	19284
101	NAT->STR	979	19257	980	19285
101	NAT->STR	979	19258	980	19286
101	NAT->STR	979	19258	980	19287
101	NAT->STR	979	19259	980	19288
101	NAT->STR	979	19260	980	19289
102	ORI->NAT	966	19026	992	19640
102	ORI->NAT	966	19027	992	19641
102	ORI->NAT	966	19028	992	19642
102	ORI->NAT	966	19029	992	19643
102	ORI->NAT	966	19030	992	19644
102	ORI->NAT	966	19030	992	19645
102	ORI->NAT	966	19031	992	19646
102	ORI->NAT	966	19031	992	19647
102	ORI->NAT	966	19032	992	19648
102	ORI->NAT	966	19033	992	19649
102	ORI->NAT	966	19034	992	19650
102	ORI->NAT	966	19034	992	19651
102	ORI->NAT	966	19034	992	19652
102	ORI->NAT	966	19035	992	19653
102	ORI->NAT	966	19035	992	19654
102	ORI->NAT	966	19036	992	19655
102	ORI->NAT	966	19036	992	19656
102	ORI->NAT	966	19037	992	19657
102	ORI->NAT	966	19038	992	19658
102	ORI->NAT	966	19039	992	19659
102	ORI->NAT	966	19039	992	19660
102	ORI->NAT	966	19040	992	19661
102	ORI->NAT	966	19041	992	19662
102	ORI->NAT	966	19042	992	19663
102	ORI->NAT	966	19042	992	19664
102	ORI->NAT	966	19042	992	19665
102	ORI->NAT	966	19042	992	19666
102	ORI->NAT	966	19043	992	19667
102	ORI->NAT	966	19044	992	19668
102	ORI->NAT	966	19045	992	19669
102	ORI->NAT	966	19046	992	19670
102	ORI->NAT	966	19047	992	19671
102	ORI->NAT	966	19048	992	19672
102	ORI->NAT	966	19049	992	19673
102	ORI->NAT	966	19050	992	19674
102	ORI->NAT	966	19051	992	19675
102	ORI->NAT	966	19052	992	19676
102	ORI->NAT	966	19052	992	19677
102	ORI->NAT	966	19052	992	19678
102	ORI->NAT	966	19053	992	19679
102	ORI->NAT	966	19053	992	19680
102	ORI->NAT	966	19053	992	19681
102	ORI->NAT	966	19054	992	19682
102	ORI->NAT	966	19055	992	19683
102	ORI->NAT	966	19056	992	19684
102	ORI->NAT	966	19057	992	19685
102	ORI->NAT	966	19058	992	19686
102	ORI->NAT	966	19059	992	19687
102	ORI->NAT	966	19060	992	19688
102	ORI->NAT	966	19061	992	19689
102	ORI->NAT	966	19061	992	19690
102	NAT->STR	992	19640	1136	23765
102	NAT->STR	992	19641	1136	23766
102	NAT->STR	992	19642	1136	23767
102	NAT->STR	992	19642	1136	23768
102	NAT->STR	992	19643	1136	23769
102	NAT->STR	992	19644	1136	23770
102	NAT->STR	992	19645	1136	23771
102	NAT->STR	992	19646	1136	23772
102	NAT->STR	992	19647	1136	23773
102	NAT->STR	992	19648	1136	23774
102	NAT->STR	992	19648	1136	23775
102	NAT->STR	992	19649	1136	23776
102	NAT->STR	992	19650	1136	23777
102	NAT->STR	992	19651	1136	23778
102	NAT->STR	992	19652	1136	23779
102	NAT->STR	992	19653	1136	23780
102	NAT->STR	992	19654	1136	23781
102	NAT->STR	992	19655	1136	23782
102	NAT->STR	992	19656	1136	23783
102	NAT->STR	992	19657	1136	23784
102	NAT->STR	992	19658	1136	23785
102	NAT->STR	992	19659	1136	23786
102	NAT->STR	992	19660	1136	23787
102	NAT->STR	992	19661	1136	23788
102	NAT->STR	992	19662	1136	23789
102	NAT->STR	992	19663	1136	23790
102	NAT->STR	992	19664	1136	23791
102	NAT->STR	992	19665	1136	23792
102	NAT->STR	992	19666	1136	23793
102	NAT->STR	992	19667	1136	23794
102	NAT->STR	992	19668	1136	23795
102	NAT->STR	992	19669	1136	23796
102	NAT->STR	992	19670	1136	23797
102	NAT->STR	992	19671	1136	23798
102	NAT->STR	992	19672	1136	23799
102	NAT->STR	992	19673	1136	23800
102	NAT->STR	992	19674	1136	23801
102	NAT->STR	992	19675	1136	23802
102	NAT->STR	992	19676	1136	23803
102	NAT->STR	992	19677	1136	23804
102	NAT->STR	992	19678	1136	23805
102	NAT->STR	992	19679	1136	23806
102	NAT->STR	992	19680	1136	23807
102	NAT->STR	992	19681	1136	23808
102	NAT->STR	992	19682	1136	23809
102	NAT->STR	992	19683	1136	23810
102	NAT->STR	992	19684	1136	23811
102	NAT->STR	992	19685	1136	23812
102	NAT->STR	992	19686	1136	23813
102	NAT->STR	992	19687	1136	23814
102	NAT->STR	992	19688	1136	23815
102	NAT->STR	992	19689	1136	23816
102	NAT->STR	992	19690	1136	23817
103	ORI->NAT	981	19290	996	19789
103	ORI->NAT	981	19291	996	19790
103	ORI->NAT	981	19291	996	19791
103	ORI->NAT	981	19292	996	19792
103	ORI->NAT	981	19293	996	19793
103	ORI->NAT	981	19294	996	19794
103	ORI->NAT	981	19295	996	19795
103	ORI->NAT	981	19296	996	19796
103	ORI->NAT	981	19297	996	19797
103	ORI->NAT	981	19298	996	19798
103	ORI->NAT	981	19299	996	19799
103	ORI->NAT	981	19299	996	19800
103	ORI->NAT	981	19299	996	19801
103	ORI->NAT	981	19299	996	19802
103	ORI->NAT	981	19300	996	19803
103	ORI->NAT	981	19301	996	19804
103	ORI->NAT	981	19302	996	19805
103	ORI->NAT	981	19303	996	19806
103	ORI->NAT	981	19304	996	19807
103	ORI->NAT	981	19305	996	19808
103	ORI->NAT	981	19306	996	19809
103	ORI->NAT	981	19307	996	19810
103	ORI->NAT	981	19308	996	19811
103	ORI->NAT	981	19309	996	19812
103	ORI->NAT	981	19310	996	19813
103	ORI->NAT	981	19311	996	19814
103	ORI->NAT	981	19312	996	19815
103	ORI->NAT	981	19312	996	19816
103	ORI->NAT	981	19313	996	19817
103	ORI->NAT	981	19314	996	19818
103	ORI->NAT	981	19315	996	19819
103	ORI->NAT	981	19315	996	19820
103	ORI->NAT	981	19316	996	19821
103	ORI->NAT	981	19317	996	19822
103	ORI->NAT	981	19318	996	19823
103	ORI->NAT	981	19318	996	19824
103	ORI->NAT	981	19319	996	19825
103	ORI->NAT	981	19319	996	19826
103	ORI->NAT	981	19320	996	19827
103	NAT->STR	996	19789	1137	23818
103	NAT->STR	996	19790	1137	23819
103	NAT->STR	996	19791	1137	23820
103	NAT->STR	996	19791	1137	23821
103	NAT->STR	996	19792	1137	23822
103	NAT->STR	996	19793	1137	23823
103	NAT->STR	996	19793	1137	23824
103	NAT->STR	996	19794	1137	23825
103	NAT->STR	996	19794	1137	23826
103	NAT->STR	996	19795	1137	23827
103	NAT->STR	996	19795	1137	23828
103	NAT->STR	996	19796	1137	23829
103	NAT->STR	996	19796	1137	23830
103	NAT->STR	996	19797	1137	23831
103	NAT->STR	996	19797	1137	23832
103	NAT->STR	996	19797	1137	23833
103	NAT->STR	996	19798	1137	23834
103	NAT->STR	996	19798	1137	23835
103	NAT->STR	996	19799	1137	23836
103	NAT->STR	996	19800	1137	23837
103	NAT->STR	996	19801	1137	23838
103	NAT->STR	996	19802	1137	23839
103	NAT->STR	996	19803	1137	23840
103	NAT->STR	996	19804	1137	23841
103	NAT->STR	996	19804	1137	23842
103	NAT->STR	996	19805	1137	23843
103	NAT->STR	996	19806	1137	23844
103	NAT->STR	996	19807	1137	23845
103	NAT->STR	996	19808	1137	23846
103	NAT->STR	996	19809	1137	23847
103	NAT->STR	996	19810	1137	23848
103	NAT->STR	996	19811	1137	23849
103	NAT->STR	996	19812	1137	23850
103	NAT->STR	996	19813	1137	23851
103	NAT->STR	996	19814	1137	23852
103	NAT->STR	996	19815	1137	23853
103	NAT->STR	996	19816	1137	23854
103	NAT->STR	996	19816	1137	23855
103	NAT->STR	996	19817	1137	23856
103	NAT->STR	996	19817	1137	23857
103	NAT->STR	996	19818	1137	23858
103	NAT->STR	996	19818	1137	23859
103	NAT->STR	996	19819	1137	23860
103	NAT->STR	996	19820	1137	23861
103	NAT->STR	996	19821	1137	23862
103	NAT->STR	996	19822	1137	23863
103	NAT->STR	996	19823	1137	23864
103	NAT->STR	996	19824	1137	23865
103	NAT->STR	996	19825	1137	23866
103	NAT->STR	996	19826	1137	23867
103	NAT->STR	996	19827	1137	23868
104	ORI->NAT	982	19321	998	19879
104	ORI->NAT	982	19322	998	19880
104	ORI->NAT	982	19323	998	19881
104	ORI->NAT	982	19323	998	19882
104	ORI->NAT	982	19323	998	19883
104	ORI->NAT	982	19324	998	19884
104	ORI->NAT	982	19325	998	19885
104	ORI->NAT	982	19325	998	19886
104	ORI->NAT	982	19325	998	19887
104	ORI->NAT	982	19326	998	19888
104	ORI->NAT	982	19326	998	19889
104	ORI->NAT	982	19327	998	19890
104	ORI->NAT	982	19328	998	19891
104	ORI->NAT	982	19329	998	19892
104	ORI->NAT	982	19330	998	19893
104	ORI->NAT	982	19330	998	19894
104	ORI->NAT	982	19331	998	19895
104	ORI->NAT	982	19332	998	19896
104	ORI->NAT	982	19333	998	19897
104	ORI->NAT	982	19334	998	19898
